Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty
Zschoney- oder Ockerwitzgrund||51.0585542|13.6412782|Zschonergrund (Ockerwitz)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|101|6.7724266556590145|Zschoney- oder Ockerwitzgrund,|certain
Zschone||51.0517787|13.6286175|Zschone|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|101|7.598479841549264||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|102|0.13293315314514328||certain
Moritzburg|https://de.wikipedia.org/wiki/Schloss_Moritzburg|51.1592018|13.6819406|Moritzburg|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|102|12.700644687472689||certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|102|17.198782687222987||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|102|10.272337221479125||certain
Loschwitz|https://de.wikipedia.org/wiki/Loschwitz|51.0555235|13.8154546|Loschwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|102|5.492431569916458||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|0.13293315314514328||certain
Gauernitz|https://de.wikipedia.org/wiki/Gauernitz|51.1139914|13.5558206|Gauernitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|14.515654314204083||certain
Brockwitz|https://de.wikipedia.org/wiki/Brockwitz|51.136219|13.5574709|Brockwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|15.772801918177116||certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|17.198782687222987||certain
Hoflößnitz|https://de.wikipedia.org/wiki/Hofl%C3%B6%C3%9Fnitz|51.1116842|13.6617943|Hoflößnitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|8.617265759912211||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|10.272337221479125||certain
Loschwitz|https://de.wikipedia.org/wiki/Loschwitz|51.0555235|13.8154546|Loschwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|5.492431569916458||certain
Potschappel|https://de.wikipedia.org/wiki/Potschappel|51.0131482|13.662626|Potschappel|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|6.6653038173329||certain
Weißeritz|https://de.wikipedia.org/wiki/Weißeritz|51.0191561|13.677797|Weißeritz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|62|5.420478851941373||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|63|0.13293315314514328||certain
Altstadt (Dresden)|https://de.wikipedia.org/wiki/Altstadt_(Dresden)|51.0523842|13.7381876|Altstadt (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|63|0.22919071582787018|Altstadt|certain
Weisseritz|https://de.wikipedia.org/wiki/Weisseritz|51.0191561|13.677797|Weisseritz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|63|5.420478851941373||certain
Friedrichsstadt (Dresden)|https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden)|51.0588443|13.714757|Friedrichstadt (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|63|1.834202671588646|Friedrichsstadt;|certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|63|17.198782687222987||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|65|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|66|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|67|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger|51.0530296|13.7349775|Zwinger|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|69|0.33444218636878353||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|69|0.13293315314514328||certain
Zwinger (Gebäude)|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|72|0.33444218636878353|Zwingergebäudes|certain
Augustusstraße|https://de.wikipedia.org/wiki/Augustusstra%C3%9Fe_(Dresden)|51.05282|13.7390164|Augustusstraße|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|73|0.29462630767643033||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|73|0.13293315314514328||certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|74|17.198782687222987||certain
Altmarkt|https://de.wikipedia.org/wiki/Altmarkt_(Dresden)|51.0496269|13.7378803|Altmarkt|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|74|0.09505477157862094||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|75|0.13293315314514328||certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|75|17.198782687222987||certain
Tharand||50.9853391|13.5794907|Tharandt|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|76|13.198209070619207||certain
Kreuzkirche|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|51.0487258|13.7392255|Kreuzkirche|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|76|0.22972383500968407||certain
Katholische Hofkirche|https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden)|51.0534998|13.7373501|Katholische Hofkirche|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|77|0.3447002989029597||certain
Brücke||51.0644862|13.6986755|Brücke|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|77|3.1209937001273174||certain
Katholische Hofkirche|https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden)|51.0534998|13.7373501|Katholische Hofkirche|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|77|0.3447002989029597|katholische Hofkirche,|certain
Brücke||51.0644862|13.6986755|Brücke|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|77|3.1209937001273174||certain
Pirna|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|78|17.198782687222987||certain
Brühlscher Garten|https://de.wikipedia.org/wiki/Brühlscher_Garten|51.0528256|13.7449443|Brühlscher Garten|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|78|0.598545920766925|Brühlschen Gartens|certain
Brücke||51.0644862|13.6986755|Brücke|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|81|3.1209937001273174||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|82|0.13293315314514328||certain
Brühltschen Garten|https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten|51.0528256|13.7449443|Brühlscher Garten (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|82|0.598545920766925||certain
Neudorf (Dresden)|https://de.wikipedia.org/wiki/Neudorf_(Dresden)|51.0735263|13.7281324|Neudorf (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|85|2.650136754833862|Neudorf.|certain
Friedrichstadt (Dresden)|https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden)|51.0588443|13.714757|Friedrichstadt (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|85|1.834202671588646|Friedrichstadt|certain
Neumarkt (Dresden)|https://de.wikipedia.org/wiki/Neumarkt_(Dresden)|51.0513099|13.7407113|Neumarkt (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|85|0.2590289297820039|Neumarkte,|certain
Italienisches Dörfchen||51.054536|13.7370727|Italienisches Dörfchen|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|86|0.4601772017721704|italienischen Dörfchen,|certain
Brühlscher Garten|https://de.wikipedia.org/wiki/Brühlscher_Garten|51.0528256|13.7449443|Brühlscher Garten|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|87|0.598545920766925|Brühlschen Gartens|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|87|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|89|0.13293315314514328||certain
Wilsdruffer Vorstadt|https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt|51.0511677|13.7255823|Wilsdruffer Vorstadt|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|91|0.8235119041008174||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz_(Dresden)|51.0126628|13.8713801|Pillnitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|93|10.272337221479125||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|93|0.13293315314514328||certain
Friedrichstadt (Dresden)|https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden)|51.0588443|13.714757|Friedrichstadt (Dresden)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|93|1.834202671588646|Friedrichsstadt’s|certain
Borthen||50.9696158|13.8016583|Borthen|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|94|10.04811617738708||certain
Racknitz|https://de.wikipedia.org/wiki/Racknitz|51.0251896|13.7333866|Racknitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|94|2.8165950539817874||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|94|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|95|0.13293315314514328||certain
Schießgasse||51.0505542|13.7441457|Schießgasse|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|96|0.4788295551357243||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|96|0.13293315314514328||certain
Lockwitz|https://de.wikipedia.org/wiki/Lockwitz|50.9872806|13.8062434|Lockwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|96|8.515686897739851||certain
Lockwitzgrund||50.9856692|13.8022696|Lockwitzgrund|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|96|8.51241560492047||certain
Kreischa|https://de.wikipedia.org/wiki/Kreischa|50.9453729|13.7601024|Kreischa|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|97|11.78701057008698||certain
Lockwitz|https://de.wikipedia.org/wiki/Lockwitz|50.9872806|13.8062434|Lockwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|97|8.515686897739851||certain
Dohna|https://de.wikipedia.org/wiki/Dohna|50.955232|13.8587012|Dohna|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|97|13.57000504409946||certain
Müglitztal|https://de.wikipedia.org/wiki/M%C3%BCglitztal|50.9337997|13.8591116|Müglitztal|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|97|15.517251676666188|Müglitzthale.|certain
Maxen|https://de.wikipedia.org/wiki/Maxen_(Sachsen)|50.9251208|13.8016064|Maxen|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|97|14.639585029171979||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|98|0.13293315314514328||certain
Potschappel||51.0131482|13.662626|Potschappel|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|98|6.6653038173329||certain
Pesterwitz|https://de.wikipedia.org/wiki/Pesterwitz|51.0281105|13.6539668|Pesterwitz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|98|6.331743079927993||certain
Weißeritz|https://de.wikipedia.org/wiki/Weißeritz|51.0191561|13.677797|Weißeritz|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|98|5.420478851941373||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|99|0.13293315314514328||certain
Burg Tharant||50.982634|13.5813082|Burg Tharandt (Tharandt)|ok|203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt|99|13.26090596857067|Burg Tha rant,|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|204_1831_Reise_durch_Deutschland_Ungarn,_Holland,_Italien,_Frankreich,_Großbritanien_und_Irland|26|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|204_1831_Reise_durch_Deutschland_Ungarn,_Holland,_Italien,_Frankreich,_Großbritanien_und_Irland|27|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|204_1831_Reise_durch_Deutschland_Ungarn,_Holland,_Italien,_Frankreich,_Großbritanien_und_Irland|28|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|204_1831_Reise_durch_Deutschland_Ungarn,_Holland,_Italien,_Frankreich,_Großbritanien_und_Irland|35|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|28|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|29|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|30|0.13293315314514328||certain
Loschwitz|https://de.wikipedia.org/wiki/Loschwitz|51.0555235|13.8154546|Loschwitz|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|30|5.492431569916458||certain
Blasewitz|https://de.wikipedia.org/wiki/Blasewitz|51.0521778|13.7990205|Blasewitz|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|30|4.318786237263788||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|32|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|33|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|34|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|205_1831_Skizzen_einer_Reise_von_Wien_über_Prag,_Teplitz,_Dresden,_Berlin,_Leipzig,_Weimar,_Frankfurt_am_Main|36|0.13293315314514328||certain
