Entity;Type;Link;latitude;longitude;geocode_query;geocode_status;Subfolder;SourceFileStem;distance_to_dresden_km
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000612.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000615.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000616.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;201_1826_Wanderbilder._Gesammelt_auf_einer_Reise_von_Wien_über_Dresden,_Leipzig,_Cassel_nach_Hamburg;47;0.13293315314514328
Hofkirche (Dresden);Location;https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden);51.0534998;13.7373501;Hofkirche (Dresden);ok;201_1826_Wanderbilder._Gesammelt_auf_einer_Reise_von_Wien_über_Dresden,_Leipzig,_Cassel_nach_Hamburg;49;0.3447002989029597
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;201_1826_Wanderbilder._Gesammelt_auf_einer_Reise_von_Wien_über_Dresden,_Leipzig,_Cassel_nach_Hamburg;49;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;201_1826_Wanderbilder._Gesammelt_auf_einer_Reise_von_Wien_über_Dresden,_Leipzig,_Cassel_nach_Hamburg;50;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;201_1826_Wanderbilder._Gesammelt_auf_einer_Reise_von_Wien_über_Dresden,_Leipzig,_Cassel_nach_Hamburg;51;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;0.13293315314514328
Schloss Moritzburg;Location;https://de.wikipedia.org/wiki/Schloss_Moritzburg;51.1675274;13.6795084;Schloss Moritzburg;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;13.63459838511828
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;17.198782687222987
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;10.272337221479125
Loschwitz;Location;https://de.wikipedia.org/wiki/Loschwitz;51.0555235;13.8154546;Loschwitz;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;5.492431569916458
Tolkewitz;Location;https://de.wikipedia.org/wiki/Tolkewitz;51.0319811;13.8223508;Tolkewitz;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;103;6.289170320352081
Borsberg;Location;;51.0127446;13.8958848;Borsberg;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;103;11.853906116791585
Elbthal;Location;;51.0842975;13.6385178;Elbthal;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;103;7.864559360845458
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;202_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;104;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;0.13293315314514328
Seifersdorfer Thale;Location;;51.1497525;13.8824836;Seifersdorfer Tal;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;14.99396078908854
Langebrück;Location;https://de.wikipedia.org/wiki/Langebr%C3%BCck_(Dresden);51.1313939;13.8409193;Langebrück;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;11.553410369414133
Augustusbad;Location;https://de.wikipedia.org/wiki/Augustusbad_(Dresden);51.1396829;13.9095255;Augustusbad;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;15.59533097440324
Zschoney- oder Ockerwitzgrund;Location;;51.0585542;13.6412782;Zschonergrund (Ockerwitz);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;6.7724266556590145
Zschone;Location;;51.0517787;13.6286175;Zschone;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;101;7.598479841549264
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;0.13293315314514328
Moritzburg;Location;https://de.wikipedia.org/wiki/Schloss_Moritzburg;51.1592018;13.6819406;Moritzburg;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;12.700644687472689
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;17.198782687222987
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;10.272337221479125
Loschwitz;Location;https://de.wikipedia.org/wiki/Loschwitz;51.0555235;13.8154546;Loschwitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;102;5.492431569916458
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;0.13293315314514328
Gauernitz;Location;https://de.wikipedia.org/wiki/Gauernitz;51.1139914;13.5558206;Gauernitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;14.515654314204083
Brockwitz;Location;https://de.wikipedia.org/wiki/Brockwitz;51.136219;13.5574709;Brockwitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;15.772801918177116
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;17.198782687222987
Hoflößnitz;Location;https://de.wikipedia.org/wiki/Hofl%C3%B6%C3%9Fnitz;51.1116842;13.6617943;Hoflößnitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;8.617265759912211
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;10.272337221479125
Loschwitz;Location;https://de.wikipedia.org/wiki/Loschwitz;51.0555235;13.8154546;Loschwitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;5.492431569916458
Potschappel;Location;https://de.wikipedia.org/wiki/Potschappel;51.0131482;13.662626;Potschappel;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;6.6653038173329
Weißeritz;Location;https://de.wikipedia.org/wiki/Weißeritz;51.0191561;13.677797;Weißeritz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;62;5.420478851941373
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;63;0.13293315314514328
Altstadt (Dresden);Location;https://de.wikipedia.org/wiki/Altstadt_(Dresden);51.0523842;13.7381876;Altstadt (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;63;0.22919071582787018
Weisseritz;Location;https://de.wikipedia.org/wiki/Weisseritz;51.0191561;13.677797;Weisseritz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;63;5.420478851941373
Friedrichsstadt (Dresden);Location;https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden);51.0588443;13.714757;Friedrichstadt (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;63;1.834202671588646
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;63;17.198782687222987
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;65;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;66;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;67;0.13293315314514328
Zwinger;Location;https://de.wikipedia.org/wiki/Zwinger;51.0530296;13.7349775;Zwinger;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;69;0.33444218636878353
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;69;0.13293315314514328
Zwinger (Gebäude);Location;https://de.wikipedia.org/wiki/Zwinger_(Dresden);51.0530296;13.7349775;Zwinger (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;72;0.33444218636878353
Augustusstraße;Location;https://de.wikipedia.org/wiki/Augustusstra%C3%9Fe_(Dresden);51.05282;13.7390164;Augustusstraße;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;73;0.29462630767643033
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;73;0.13293315314514328
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;74;17.198782687222987
Altmarkt;Location;https://de.wikipedia.org/wiki/Altmarkt_(Dresden);51.0496269;13.7378803;Altmarkt;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;74;0.09505477157862094
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;75;0.13293315314514328
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;75;17.198782687222987
Tharand;Location;;50.9853391;13.5794907;Tharandt;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;76;13.198209070619207
Kreuzkirche;Location;https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden);51.0487258;13.7392255;Kreuzkirche;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;76;0.22972383500968407
Katholische Hofkirche;Location;https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden);51.0534998;13.7373501;Katholische Hofkirche;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;77;0.3447002989029597
Brücke;Location;;51.0644862;13.6986755;Brücke;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;77;3.1209937001273174
Katholische Hofkirche;Location;https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden);51.0534998;13.7373501;Katholische Hofkirche;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;77;0.3447002989029597
Brücke;Location;;51.0644862;13.6986755;Brücke;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;77;3.1209937001273174
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;78;17.198782687222987
Brühlscher Garten;Location;https://de.wikipedia.org/wiki/Brühlscher_Garten;51.0528256;13.7449443;Brühlscher Garten;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;78;0.598545920766925
Brücke;Location;;51.0644862;13.6986755;Brücke;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;81;3.1209937001273174
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;82;0.13293315314514328
Brühltschen Garten;Location;https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten;51.0528256;13.7449443;Brühlscher Garten (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;82;0.598545920766925
Neudorf (Dresden);Location;https://de.wikipedia.org/wiki/Neudorf_(Dresden);51.0735263;13.7281324;Neudorf (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;85;2.650136754833862
Friedrichstadt (Dresden);Location;https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden);51.0588443;13.714757;Friedrichstadt (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;85;1.834202671588646
Neumarkt (Dresden);Location;https://de.wikipedia.org/wiki/Neumarkt_(Dresden);51.0513099;13.7407113;Neumarkt (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;85;0.2590289297820039
Italienisches Dörfchen;Location;;51.054536;13.7370727;Italienisches Dörfchen;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;86;0.4601772017721704
Brühlscher Garten;Location;https://de.wikipedia.org/wiki/Brühlscher_Garten;51.0528256;13.7449443;Brühlscher Garten;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;87;0.598545920766925
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;87;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;89;0.13293315314514328
Wilsdruffer Vorstadt;Location;https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt;51.0511677;13.7255823;Wilsdruffer Vorstadt;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;91;0.8235119041008174
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz_(Dresden);51.0126628;13.8713801;Pillnitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;93;10.272337221479125
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;93;0.13293315314514328
Friedrichstadt (Dresden);Location;https://de.wikipedia.org/wiki/Friedrichstadt_(Dresden);51.0588443;13.714757;Friedrichstadt (Dresden);ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;93;1.834202671588646
Borthen;Location;;50.9696158;13.8016583;Borthen;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;94;10.04811617738708
Racknitz;Location;https://de.wikipedia.org/wiki/Racknitz;51.0251896;13.7333866;Racknitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;94;2.8165950539817874
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;94;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;95;0.13293315314514328
Schießgasse;Location;;51.0505542;13.7441457;Schießgasse;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;96;0.4788295551357243
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;96;0.13293315314514328
Lockwitz;Location;https://de.wikipedia.org/wiki/Lockwitz;50.9872806;13.8062434;Lockwitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;96;8.515686897739851
Lockwitzgrund;Location;;50.9856692;13.8022696;Lockwitzgrund;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;96;8.51241560492047
Kreischa;Location;https://de.wikipedia.org/wiki/Kreischa;50.9453729;13.7601024;Kreischa;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;97;11.78701057008698
Lockwitz;Location;https://de.wikipedia.org/wiki/Lockwitz;50.9872806;13.8062434;Lockwitz;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;97;8.515686897739851
Dohna;Location;https://de.wikipedia.org/wiki/Dohna;50.955232;13.8587012;Dohna;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;97;13.57000504409946
Müglitztal;Location;https://de.wikipedia.org/wiki/M%C3%BCglitztal;50.9337997;13.8591116;Müglitztal;ok;203_1827_Reisen_nach_den_vorzüglichsten_Hauptstädten_von_Mittel-Europa._Eine_Schilderung_der_Länder_und_Städt;97;15.517251676666188
